,0
4001,TNI3K_HUMAN
4002,NTRK1_HUMAN
4003,NTRK2_HUMAN
4004,NTRK3_HUMAN
4005,CAZA2_HUMAN
4006,NMT2_HUMAN
4007,SPEE_HUMAN
4008,TPP1_HUMAN
4009,CG036_HUMAN
4010,CJ046_HUMAN
4011,COG7_HUMAN
4012,CQ059_HUMAN
4013,DIAP3_HUMAN
4014,GEMI4_HUMAN
4015,ITA3_HUMAN
4016,ITAV_HUMAN
4017,MED19_HUMAN
4018,SSRG_HUMAN
4019,TB22A_HUMAN
4020,TOIP1_HUMAN
4021,TRM6_HUMAN
4022,TRPS1_HUMAN
4023,TSSK1_HUMAN
4024,TTK_HUMAN
4025,UB2Q1_HUMAN
4026,WDR70_HUMAN
4027,WDR81_HUMAN
4028,ZN673_HUMAN
4029,CCD91_HUMAN
4030,EVI5_HUMAN
4031,S12A2_HUMAN
4032,TMF1_HUMAN
4033,TSSK2_HUMAN
4034,NOL10_HUMAN
4035,TTBK1_HUMAN
4036,TXK_HUMAN
4037,TYK2_HUMAN
4038,MMS19_HUMAN
4039,TYRO3_HUMAN
4040,BIG1_HUMAN
4041,RING2_HUMAN
4042,ULK3_HUMAN
4043,VRK2_HUMAN
4044,SPDLY_HUMAN
4045,WEE1_HUMAN
4046,WNK3_HUMAN
4047,WNK4_HUMAN
4048,ZN629_HUMAN
4049,LRC4B_HUMAN
4050,ZAP70_HUMAN
4051,ANFY1_HUMAN
4052,ANK2_HUMAN
4053,MK14_HUMAN
4054,PCFT_HUMAN
4055,RT18B_HUMAN
4056,ALR_HUMAN
4057,BOLA1_HUMAN
4058,BORA_HUMAN
4059,CASP9_HUMAN
4060,CI016_HUMAN
4061,GRIN1_HUMAN
4062,IF16_HUMAN
4063,LMBL2_HUMAN
4064,MK13_HUMAN
4065,PKHG2_HUMAN
4066,SKA3_HUMAN
4067,VP13D_HUMAN
4068,DLG5_HUMAN
4069,EMSY_HUMAN
4070,FZD6_HUMAN
4071,HMGN1_HUMAN
4072,MK12_HUMAN
4073,ZN609_HUMAN
4074,KS6B2_HUMAN
4075,ATS1_HUMAN
4076,CARM1_HUMAN
4077,CLN3_HUMAN
4078,DPOE1_HUMAN
4079,EHMT2_HUMAN
4080,GOSR1_HUMAN
4081,KS6B1_HUMAN
4082,LIN9_HUMAN
4083,RM38_HUMAN
4084,SART3_HUMAN
4085,SENP6_HUMAN
4086,SNF5_HUMAN
4087,UBN1_HUMAN
4088,MYLK2_HUMAN
4089,MYLK3_HUMAN
4090,MYLK_HUMAN
4091,CT007_HUMAN
4092,MO4L2_HUMAN
4093,QCR1_HUMAN
4094,SYT9_HUMAN
4095,AT2A2_HUMAN
4096,KCRU_HUMAN
4097,MLKL_HUMAN
4098,PPR3F_HUMAN
4099,RPC9_HUMAN
4100,FGD4_HUMAN
4101,FOXD4_HUMAN
4102,PKD1_HUMAN
4103,SPT2_HUMAN
4104,UBQLN_HUMAN
4105,CIR1_HUMAN
4106,GEMI8_HUMAN
4107,GOGA5_HUMAN
4108,IKBB_HUMAN
4109,GPN3_HUMAN
4110,PHF8_HUMAN
4111,RBM6_HUMAN
4112,MBD2_HUMAN
4113,ARSB_HUMAN
4114,TEX28_HUMAN
4115,ZNF24_HUMAN
4116,NF1_HUMAN
4117,PK3C3_HUMAN
4118,P85A_HUMAN
4119,PK3CB_HUMAN
4120,PI3R5_HUMAN
4121,PK3CG_HUMAN
4122,PI4P1_HUMAN
4123,PI51C_HUMAN
4124,RT07_HUMAN
4125,FLOT1_HUMAN
4126,PIWL4_HUMAN
4127,SPHK2_HUMAN
